115.711,159.382,219.37,115.261,158.778,219.407,1.0248915,32
115.261,158.778,219.407,114.805,158.275,219.489,0.8558325,32
114.805,158.275,219.489,114.371,157.856,219.602,0.741577,32
114.371,157.856,219.602,113.968,157.486,219.719,0.6741915,32
113.968,157.486,219.719,113.585,157.144,219.828,0.6378645,32
113.585,157.144,219.828,113.224,156.803,219.936,0.6180345,32
113.224,156.803,219.936,112.875,156.458,220.031,0.605435,32
112.875,156.458,220.031,112.502,156.138,220.119,0.595629,32
112.502,156.138,220.119,112.112,155.836,220.212,0.5869515,32
112.112,155.836,220.212,111.733,155.514,220.293,0.5788775,32
111.103,154.765,220.516,110.802,154.394,220.669,0.557014,33
110.802,154.394,220.669,110.504,154.042,220.85,0.550345,33
110.504,154.042,220.85,110.236,153.723,221.107,0.5439225,33
110.236,153.723,221.107,109.972,153.443,221.418,0.537704,33
109.972,153.443,221.418,109.684,153.161,221.708,0.5316395,33
109.684,153.161,221.708,109.381,152.848,221.951,0.525671,33
109.381,152.848,221.951,109.453,152.939,222.311,0.4938135,34
109.453,152.939,222.311,109.524,153.008,222.655,0.44032,34
109.524,153.008,222.655,109.616,153.021,222.967,0.397783,34
109.616,153.021,222.967,109.735,153.014,223.242,0.3684855,34
109.735,153.014,223.242,109.819,153.056,223.496,0.350596,34
109.819,153.056,223.496,109.81,153.144,223.739,0.3403515,34
109.81,153.144,223.739,109.729,153.242,223.967,0.3342275,34
109.729,153.242,223.967,109.64,153.304,224.2,0.329927,34
109.64,153.304,224.2,109.574,153.308,224.448,0.3262945,34
109.381,152.848,221.951,109.171,152.618,221.952,0.495249,35
109.171,152.618,221.952,108.969,152.393,221.935,0.444564,35
108.969,152.393,221.935,108.782,152.175,221.906,0.404647,35
108.782,152.175,221.906,108.601,151.971,221.872,0.3776745,35
108.601,151.971,221.872,108.432,151.771,221.848,0.3617625,35
108.432,151.771,221.848,108.31,151.547,221.844,0.353172,35
108.31,151.547,221.844,108.219,151.312,221.821,0.3484675,35
108.219,151.312,221.821,108.101,151.099,221.757,0.345467,36
108.101,151.099,221.757,107.944,150.912,221.684,0.343128,36
107.944,150.912,221.684,107.778,150.728,221.62,0.3410615,36
107.778,150.728,221.62,107.615,150.548,221.55,0.3391445,36
107.615,150.548,221.55,107.435,150.392,221.468,0.3373355,36
107.435,150.392,221.468,107.241,150.253,221.38,0.3356155,36
107.241,150.253,221.38,107.053,150.111,221.288,0.333972,36
107.053,150.111,221.288,106.886,149.947,221.192,0.3323955,36
106.886,149.947,221.192,106.735,149.763,221.107,0.3308775,36
106.735,149.763,221.107,106.583,149.583,221.017,0.329411,36
106.583,149.583,221.017,106.428,149.422,220.902,0.327989,36
106.428,149.422,220.902,106.274,149.271,220.769,0.3266015,36
106.274,149.271,220.769,106.128,149.117,220.631,0.3252365,36
108.219,151.312,221.821,107.895,151.457,221.617,0.3433865,37
107.895,151.457,221.617,107.59,151.527,221.402,0.337186,37
